FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2013-03-13,475.7,0.8416666666666667,101.0,10.544444444444444,-2.4000000000000004,-0.02,11.6,9.2,2.4000000000000004,9.0,0.0,0.0,True,2013-03-13 17:00:00,2013-03-13 19:00:00,120.0,9.0,-0.3999999999999999,-2.3,1.12,0.525,0.98,-0.288,312.25,2.5,-1.7,8.0,7.0,2.37,2.46,-2.5,7.0,7.0,42.0,121.5,4.0,6.0,,,,,,,
2013-03-14,462.0,0.6275000000000001,75.30000000000001,10.327777777777776,-2.35,-0.0195833333333333,11.45,9.1,2.35,9.0,0.0,0.0,True,2013-03-14 17:00:00,2013-03-14 19:00:00,120.0,9.0,0.7999999999999999,-1.0,0.1599999999999999,-1.475,-1.01,-0.0499999999999999,361.75,9.84462628374824,-5.3,3.25,1.0,1.6025,1.95,6.325,7.0,7.0,42.0,121.5,4.0,6.0,,,,,,,
2013-03-15,415.8,0.5224999999999999,62.69999999999999,9.411111111111111,-0.1999999999999993,-0.0016666666666666,9.5,9.2,0.3000000000000007,9.0,0.0,0.0,True,2013-03-15 17:00:00,2013-03-15 19:00:00,120.0,9.0,-2.25,-3.4,-0.72,0.155,0.87,0.3379999999999999,437.25,4.193248541803041,1.5,-2.75,-4.0,1.3275,1.38,2.875,6.5,10.0,39.0,121.8,4.0,6.0,,,,,,,
2013-03-16,457.9,0.6591666666666663,79.09999999999997,9.455555555555556,-1.5999999999999996,-0.0133333333333333,10.4,8.8,1.5999999999999996,9.0,0.0,0.0,True,2013-03-16 17:00:00,2013-03-16 19:00:00,120.0,9.0,-0.0499999999999999,-1.7,0.3599999999999998,0.0224999999999999,0.47,-0.0209999999999999,420.25,4.924428900898052,-3.7,-9.25,-11.0,1.045,1.07,0.0,15.0,17.0,90.0,124.8,4.0,6.0,,,,,,,
2013-03-17,406.9,0.0308333333333332,3.6999999999999886,9.511111111111113,-1.0,-0.0083333333333333,10.3,9.3,1.0,9.0,0.0,0.0,True,2013-03-17 17:00:00,2013-03-17 19:00:00,120.0,9.0,2.65,0.7,1.52,-0.2175,1.07,-1.229,594.5,21.855586623714007,7.2,-112.0,-131.0,2.26,2.47,-3.6,63.5,67.0,381.0,124.5,4.0,6.0,,,,,,,
2013-03-18,432.8,0.5916666666666667,71.0,9.266666666666667,-0.3000000000000007,-0.0025,9.4,9.0,0.4000000000000003,9.0,0.0,0.0,True,2013-03-18 17:00:00,2013-03-18 19:00:00,120.0,9.0,4.675,3.4,-0.5900000000000002,-0.965,-0.19,0.3879999999999999,470.75,6.18465843842649,-1.5,-45.75,-47.0,0.705,0.83,-3.45,15.0,17.0,90.0,116.6,4.0,6.0,,,,,,,
2013-03-19,427.0,0.5224999999999999,62.69999999999999,10.1,-1.299999999999999,-0.0108333333333333,10.7,9.4,1.299999999999999,9.0,0.0,0.0,True,2013-03-19 17:00:00,2013-03-19 19:00:00,120.0,9.0,-1.05,-2.0,-0.36,0.66,1.05,0.118,486.75,7.804912982645397,-2.9,-33.0,-36.0,1.2624999999999995,1.41,-0.825,22.0,27.0,132.0,109.5,4.0,6.0,,,,,,,
2013-03-20,397.4,0.288333333333333,34.599999999999966,9.11111111111111,-0.0999999999999996,-0.0008333333333333,9.6,7.2,2.3999999999999995,9.0,0.0,0.0,True,2013-03-20 17:00:00,2013-03-20 19:00:00,120.0,9.0,-2.75,-6.1,-2.8599999999999994,2.515,4.1,0.5319999999999999,515.5,12.793227374930323,5.4,-39.25,-48.0,1.5825,2.44,-4.65,30.0,33.0,180.0,106.7,4.0,6.0,,,,,,,
2013-03-21,,,,,,,,,,0.0,,,False,,,,0.0,4.575,3.8,-0.0299999999999999,-2.55,-2.37,-0.022,441.0,4.760952285695233,-3.2,-24.0,-28.0,1.23,1.34,3.55,8.5,10.0,51.0,105.3,4.0,6.0,,,,,,,
2013-03-26,445.3,0.811666666666667,97.40000000000003,10.488888888888887,-1.299999999999999,-0.0108333333333333,10.9,9.4,1.5,9.0,0.0,0.0,True,2013-03-26 17:00:00,2013-03-26 19:00:00,120.0,9.0,2.5,0.6,0.86,-1.0675,-0.7,-0.0049999999999999,364.5,6.454972243679028,4.8,3.25,0.0,2.1525,2.51,1.5000000000000002,1.5,3.0,9.0,92.0,4.0,6.0,,,,,,,
2013-03-27,451.8,0.1841666666666668,22.100000000000023,10.31111111111111,-2.5,-0.0208333333333333,11.6,9.1,2.5,9.0,0.0,0.0,True,2013-03-27 17:00:00,2013-03-27 19:00:00,120.0,9.0,-0.7250000000000001,-1.8,-0.51,1.2325,1.69,-0.049,523.25,19.17246289169269,-14.5,-30.75,-32.0,2.4575,2.66,-3.2,38.0,43.0,228.0,92.6,4.0,6.0,,,,,,,
2013-03-28,476.9,0.7449999999999998,89.39999999999998,9.366666666666664,-3.5,-0.0291666666666666,11.1,7.6,3.5,9.0,0.0,0.0,True,2013-03-28 17:00:00,2013-03-28 19:00:00,120.0,9.0,-1.675,-2.6,-0.55,0.955,1.2,0.176,388.75,7.804912982645397,5.3,-17.5,-25.0,2.26,2.9,-1.925,21.5,23.0,129.0,98.3,4.0,6.0,,,,,,,
2013-03-29,418.2,0.0950000000000002,11.400000000000034,9.233333333333334,-1.299999999999999,-0.0108333333333333,10.2,8.8,1.3999999999999986,9.0,0.0,0.0,True,2013-03-29 17:00:00,2013-03-29 19:00:00,120.0,9.0,-1.225,-4.7,1.11,1.04,1.62,-0.248,531.75,13.425721582097552,-6.3,-43.75,-47.0,2.3600000000000003,2.59,-1.6999999999999995,33.5,37.0,201.0,104.8,4.0,6.0,,,,,,,
2013-03-30,318.4,0.2683333333333332,32.19999999999999,7.844444444444444,-2.7,-0.0225,8.9,5.8,3.1000000000000005,9.0,0.0,0.0,True,2013-03-30 17:00:00,2013-03-30 19:00:00,120.0,9.0,-0.2750000000000001,-2.2,-0.7100000000000001,0.5925,1.53,0.279,533.25,13.30100246848585,-2.9,-29.25,-34.0,1.17,1.3,-1.675,28.0,33.0,168.0,108.2,4.0,6.0,,,,,,,
2013-03-31,408.1,1.0383333333333336,124.60000000000002,8.73125,-0.0999999999999996,-0.0008333333333333,9.3,7.9,1.4000000000000004,8.0,0.0,0.0,True,2013-03-31 17:00:00,2013-03-31 19:00:00,120.0,8.0,0.725,0.2,0.1299999999999999,0.365,0.57,-0.0379999999999999,471.5,5.802298395176403,-3.2,-19.25,-22.0,0.8975,0.96,-2.55,18.5,20.0,111.0,113.1,4.0,6.0,,,,,,,
2013-04-01,,,,,,,,,,0.0,15.0,0.0,False,2013-04-01 17:15:00,2013-04-01 19:00:00,,8.0,0.425,-1.0,-0.1699999999999999,0.2875,0.83,0.019,399.25,13.35102992281869,-10.3,-19.5,-22.0,0.915,0.94,-2.0,13.5,20.0,81.0,119.0,4.0,6.0,,,,,,,
2013-04-02,,,,,,,,,,0.0,,,False,,,,0.0,0.3,-0.5,0.2,0.3824999999999999,0.73,-0.1889999999999999,343.75,8.88350531415762,-6.1,-12.75,-14.0,0.675,0.7,-2.5,13.5,17.0,81.0,122.1,4.0,6.0,,,,,,,
2013-04-03,,,,,,,,,,0.0,45.0,0.0,False,2013-04-03 17:45:00,2013-04-03 19:00:00,,6.0,0.45,0.1,0.26,0.275,0.48,-0.054,297.5,5.686240703077327,3.6,-15.75,-17.0,0.6699999999999999,0.77,-2.475,8.0,13.0,48.0,127.0,4.0,6.0,,,,,,,
2013-04-04,396.4,0.7133333333333335,85.60000000000002,7.411111111111111,-1.6000000000000003,-0.0133333333333333,8.4,5.8,2.6000000000000005,9.0,0.0,0.0,True,2013-04-04 17:00:00,2013-04-04 19:00:00,120.0,9.0,-1.3250000000000002,-3.1,-0.39,0.27,0.49,0.0359999999999999,281.25,4.924428900898052,-1.5,-16.25,-17.0,0.515,0.59,0.275,5.0,7.0,30.0,128.6,4.0,6.0,,,,,,,
2013-04-05,465.2,0.3491666666666664,41.89999999999998,9.18888888888889,-4.000000000000001,-0.0333333333333333,11.3,7.3,4.000000000000001,9.0,0.0,0.0,True,2013-04-05 17:00:00,2013-04-05 19:00:00,120.0,9.0,3.1,1.9,0.4,-0.11,0.28,-0.142,281.5,9.678154093971983,7.0,-4.25,-5.0,1.5575,1.98,-4.199999999999999,13.0,13.0,78.0,134.5,4.0,6.0,,,,,,,
2013-04-06,478.4,0.8041666666666667,96.5,10.366666666666667,-3.4000000000000004,-0.0283333333333333,11.6,8.2,3.4000000000000004,9.0,0.0,0.0,True,2013-04-06 17:00:00,2013-04-06 19:00:00,120.0,9.0,-1.2,-1.8,0.2,0.7424999999999999,0.78,-0.0009999999999999,337.0,2.160246899469287,-1.0,-10.25,-12.0,1.0575,1.15,-2.2750000000000004,11.5,13.0,69.0,137.3,4.0,6.0,1.0,16.0,0.7389,0.0653,2570.0,2013-04-06 19:55:04,G07
2013-04-07,487.1,0.5175000000000002,62.10000000000002,9.777777777777777,-3.3999999999999986,-0.0283333333333333,11.7,8.3,3.3999999999999986,9.0,0.0,0.0,True,2013-04-07 17:00:00,2013-04-07 19:00:00,120.0,9.0,2.975,2.0,0.11,-1.2275,-1.08,-0.0429999999999999,338.75,8.65544144839919,-6.7,-8.0,-9.0,0.91,1.42,2.15,6.5,13.0,39.0,138.2,4.0,6.0,,,,,,,
2013-04-08,517.5,1.106666666666667,132.8,11.444444444444445,-3.6,-0.0299999999999999,13.1,9.3,3.799999999999999,9.0,0.0,0.0,True,2013-04-08 17:00:00,2013-04-08 19:00:00,120.0,9.0,-0.925,-2.1,-0.7500000000000001,-0.1875,0.04,0.155,359.5,8.660254037844387,2.4,-5.75,-7.0,0.83,1.17,2.5250000000000004,3.0,3.0,18.0,139.6,4.0,6.0,1.0,43.0,1.0595,0.0945,2566.0,2013-04-08 20:53:04,G08
2013-04-09,495.2,1.0691666666666668,128.3,10.811111111111112,-2.1,-0.0174999999999999,11.6,9.4,2.2,9.0,0.0,0.0,True,2013-04-09 17:00:00,2013-04-09 19:00:00,120.0,9.0,0.725,-1.6,1.11,-0.8975,-0.34,-0.2189999999999999,341.75,4.031128874149275,-2.1,-5.0,-7.0,0.64,0.7,3.875,5.0,7.0,30.0,147.0,4.0,6.0,1.0,1.0,0.4594,0.0505,2567.0,2013-04-09 19:42:14,G07
2013-04-10,441.9,0.6183333333333333,74.19999999999999,10.811111111111112,-2.0,-0.0166666666666666,11.6,9.4,2.2,9.0,0.0,0.0,True,2013-04-10 17:00:00,2013-04-10 19:00:00,120.0,9.0,1.75,-1.1,2.1,-1.105,0.19,-0.744,371.75,9.535023160258536,-0.5,0.25,-3.0,1.7599999999999998,1.94,2.825,15.0,23.0,90.0,148.6,4.0,6.0,1.0,1.0,0.5934,0.0451,2568.0,2013-04-10 22:44:04,G28
2013-04-11,493.0,1.0466666666666664,125.59999999999997,11.044444444444444,-2.2,-0.0183333333333333,11.7,9.4,2.299999999999999,9.0,0.0,0.0,True,2013-04-11 17:00:00,2013-04-11 19:00:00,120.0,9.0,0.15,-1.6,0.2799999999999999,-0.3474999999999999,0.76,0.1969999999999999,474.5,5.802298395176403,-3.8,-6.5,-10.0,1.7325000000000002,1.82,1.15,13.5,20.0,81.0,137.8,4.0,6.0,1.0,1.0,0.4344,0.0507,2398.0,2013-04-11 19:35:04,G07
2013-04-12,489.1,0.7666666666666667,92.0,9.144444444444446,-3.0,-0.025,11.0,7.9,3.1,9.0,0.0,0.0,True,2013-04-12 17:00:00,2013-04-12 19:00:00,120.0,9.0,-0.675,-1.7,-0.41,-0.5325,0.09,0.295,434.75,6.291528696058959,-3.7,-2.25,-4.0,1.0475,1.14,3.475,3.0,3.0,18.0,138.6,4.0,6.0,0.0,0.0,0.3994,0.0513,2585.0,2013-04-12 19:30:04,G07
2013-04-13,,,,,,,,,,0.0,0.0,-45.0,False,2013-04-13 17:00:00,2013-04-13 18:15:00,,6.0,-1.2000000000000002,-2.1,-0.5599999999999999,-0.65,-0.44,-0.1379999999999999,413.25,45.36059229478087,29.9,9.0,0.0,2.2875,4.93,5.0,16.5,30.0,99.0,125.8,4.0,6.0,1.0,12.0,0.7066,0.0619,2594.0,2013-04-13 20:49:04,G04
2013-04-14,363.3,0.7099999999999999,85.19999999999999,7.355555555555556,-0.8999999999999995,-0.0074999999999999,8.6,5.9,2.7,9.0,0.0,0.0,True,2013-04-14 17:00:00,2013-04-14 19:00:00,120.0,9.0,9.125,8.6,0.15,-4.612500000000001,-4.05,0.0830000000000001,446.25,7.58836829188814,-0.3,4.0,-4.0,3.2099999999999995,6.14,4.9,18.5,20.0,111.0,117.5,4.0,6.0,1.0,1.0,0.4579,0.0493,2598.0,2013-04-14 22:28:04,G28
2013-04-15,,,,,,,,,,0.0,60.0,0.0,False,2013-04-15 18:00:00,2013-04-15 19:00:00,,5.0,2.2,-2.5,0.3399999999999997,-0.365,1.31,-0.17,387.75,6.238322424070967,4.1,-1.0,-6.0,0.965,1.2,-1.9,25.0,30.0,150.0,114.1,4.0,6.0,1.0,1.0,0.4085,0.0452,2602.0,2013-04-15 22:23:04,G28
2013-04-16,454.3,0.5633333333333336,67.60000000000002,9.044444444444444,-3.500000000000001,-0.0291666666666666,10.8,7.1,3.700000000000001,9.0,0.0,0.0,True,2013-04-16 17:00:00,2013-04-16 19:00:00,120.0,9.0,-3.2,-3.8,0.2399999999999999,0.7175,0.97,-0.0829999999999999,347.25,7.804912982645397,-5.5,-15.5,-17.0,0.6775,0.82,1.35,18.5,20.0,111.0,114.1,4.0,6.0,,,,,,,
2013-04-17,468.8,0.8641666666666665,103.7,8.655555555555555,-2.7,-0.0224999999999999,9.7,7.0,2.7,9.0,0.0,0.0,True,2013-04-17 17:00:00,2013-04-17 19:00:00,120.0,9.0,0.7,-0.6,-0.74,-0.165,0.35,0.286,323.0,5.0990195135927845,-3.2,-3.0,-6.0,0.72,0.79,-0.2,1.5,3.0,9.0,107.1,4.0,6.0,1.0,9.0,0.7583,0.0613,2609.0,2013-04-17 22:06:04,G28
2013-04-18,419.1,0.5908333333333337,70.90000000000003,11.022222222222222,-1.700000000000001,-0.0141666666666666,12.4,8.0,4.4,9.0,0.0,0.0,True,2013-04-18 17:00:00,2013-04-18 19:00:00,120.0,9.0,-0.075,-0.4,-0.03,-0.16,-0.0,-0.068,289.25,2.0615528128088303,-0.1,-3.25,-4.0,0.7424999999999999,0.82,1.225,3.5,7.0,21.0,105.9,4.0,6.0,1.0,5.0,0.4793,0.0647,2612.0,2013-04-18 20:26:04,G08
2013-04-19,467.9,0.898333333333333,107.79999999999995,8.833333333333334,-1.700000000000001,-0.0141666666666666,9.8,7.2,2.6000000000000005,9.0,0.0,0.0,True,2013-04-19 17:00:00,2013-04-19 19:00:00,120.0,9.0,-1.25,-1.7,0.3399999999999999,-0.36,-0.24,-0.0559999999999999,300.5,6.454972243679028,-3.4,3.0,1.0,1.245,1.38,4.550000000000001,3.0,3.0,18.0,100.3,4.0,6.0,0.0,0.0,0.3966,0.0447,2614.0,2013-04-19 19:04:04,G07
2013-04-20,367.4,0.5324999999999999,63.89999999999998,7.233333333333332,-2.3500000000000005,-0.0195833333333333,8.4,5.8,2.6000000000000005,9.0,0.0,0.0,True,2013-04-20 17:00:00,2013-04-20 19:00:00,120.0,9.0,2.35,1.5,0.4599999999999999,-0.39,-0.12,-0.2239999999999999,295.25,3.774917217635375,-2.1,7.0,6.0,1.885,2.02,-1.425,3.5,7.0,21.0,105.9,4.0,6.0,1.0,1.0,0.4617,0.0446,2616.0,2013-04-20 22:03:04,G28
2013-04-21,451.1,1.6941666666666666,203.3,8.722222222222221,1.5,0.0125,11.0,6.9,4.1,9.0,0.0,0.0,True,2013-04-21 17:00:00,2013-04-21 19:00:00,120.0,9.0,1.7999999999999998,-2.4,-1.7799999999999998,-0.2875,0.97,0.651,281.0,2.449489742783178,-1.8,15.25,12.0,2.285,2.65,-1.15,5.0,7.0,30.0,110.5,4.0,6.0,1.0,1.0,0.4175,0.0521,2620.0,2013-04-21 21:21:04,G17
2013-04-22,448.1,0.6858333333333334,82.30000000000001,9.411111111111111,-1.700000000000001,-0.0141666666666666,10.3,8.6,1.700000000000001,9.0,0.0,0.0,True,2013-04-22 17:00:00,2013-04-22 19:00:00,120.0,9.0,-0.925,-1.7,0.37,0.0375,0.29,-0.187,265.0,2.943920288775949,2.2,7.25,4.0,1.97,2.22,1.375,5.0,7.0,30.0,114.1,4.0,6.0,0.0,0.0,0.3615,0.0453,2624.0,2013-04-22 21:30:04,G17
2013-04-23,473.8,1.1233333333333335,134.8,9.844444444444443,-2.35,-0.0195833333333333,10.65,8.3,2.35,9.0,0.0,0.0,True,2013-04-23 17:00:00,2013-04-23 19:00:00,120.0,9.0,-3.075,-8.2,-3.47,1.93,3.31,0.636,315.5,6.8068592855540455,3.8,5.75,-6.0,3.985,4.47,-6.899999999999999,23.5,27.0,141.0,118.8,4.0,6.0,1.0,44.0,0.705,0.0896,2572.0,2013-04-23 21:13:04,G10
2013-04-24,437.8,1.0700000000000005,128.40000000000003,9.616666666666667,-0.25,-0.0020833333333333,10.3,9.2,1.1000000000000014,9.0,0.0,0.0,True,2013-04-24 17:00:00,2013-04-24 19:00:00,120.0,9.0,0.325,-3.0,1.4300000000000002,1.0475,2.06,-0.4589999999999999,411.0,5.887840577551898,2.8,-41.25,-46.0,3.3575,3.49,-5.85,40.0,50.0,240.0,116.1,4.0,6.0,1.0,1.0,0.532,0.0443,2634.0,2013-04-24 21:46:04,G28
2013-04-25,428.4,0.8591666666666664,103.09999999999997,11.066666666666666,-2.0,-0.0166666666666666,12.0,10.0,2.0,9.0,0.0,0.0,True,2013-04-25 17:00:00,2013-04-25 19:00:00,120.0,9.0,2.625,0.7,0.93,-0.3725,-0.11,-0.087,533.0,29.3598365118064,-22.0,-20.5,-24.0,1.7624999999999995,2.02,-3.325,22.0,27.0,132.0,120.7,4.0,6.0,0.0,0.0,0.3657,0.0445,2638.0,2013-04-25 21:42:04,G28
2013-04-26,395.8,0.4158333333333336,49.900000000000034,9.9125,-1.0,-0.0083333333333333,10.5,9.3,1.1999999999999993,8.0,0.0,0.0,True,2013-04-26 17:00:00,2013-04-26 19:00:00,120.0,8.0,0.6,-0.2,-0.38,0.43,1.17,0.224,559.75,10.812801055539063,-6.1,-24.25,-27.0,1.625,1.84,-2.6750000000000003,30.0,33.0,180.0,123.5,4.0,6.0,0.0,0.0,0.3284,0.0447,2639.0,2013-04-26 21:13:04,G17
2013-04-27,389.3,0.39,46.80000000000001,11.022222222222222,-0.1000000000000014,-0.0008333333333333,11.5,10.7,0.8000000000000007,9.0,0.0,0.0,True,2013-04-27 17:00:00,2013-04-27 19:00:00,120.0,9.0,0.0249999999999999,-0.5,0.27,0.4825,0.66,-0.107,436.75,6.701989754294367,-3.1,-14.5,-17.0,0.7424999999999999,0.78,-2.35,10.0,13.0,60.0,128.8,4.0,6.0,0.0,0.0,0.3863,0.0445,2642.0,2013-04-27 21:27:04,G09
2013-04-28,367.5,0.0983333333333334,11.800000000000011,10.65,-1.0999999999999996,-0.0091666666666666,11.2,9.5,1.6999999999999993,8.0,0.0,0.0,True,2013-04-28 17:00:00,2013-04-28 19:00:00,120.0,8.0,-0.5249999999999999,-1.9,-0.05,0.5425,1.03,0.0289999999999999,430.25,4.856267428111155,-1.1,-10.25,-13.0,1.03,1.19,-1.725,20.0,20.0,120.0,133.5,4.0,6.0,0.0,0.0,0.3382,0.0448,2641.0,2013-04-28 21:20:04,G09
2013-04-29,320.2,0.2924999999999997,35.099999999999966,8.044444444444444,-0.8000000000000007,-0.0066666666666666,9.0,4.6,4.4,9.0,0.0,0.0,True,2013-04-29 17:00:00,2013-04-29 19:00:00,120.0,9.0,-0.7250000000000001,-1.9,0.41,0.685,0.93,-0.046,356.5,1.7320508075688772,0.0,-2.75,-5.0,0.8575000000000002,1.08,-2.725,10.0,13.0,60.0,144.5,4.0,6.0,0.0,0.0,0.2406,0.0424,636.0,2013-04-29 23:57:04,G04
2013-04-30,423.6,1.005,120.60000000000002,9.0375,0.8000000000000007,0.0066666666666666,9.7,6.8,2.8999999999999995,8.0,0.0,0.0,True,2013-04-30 17:00:00,2013-04-30 19:00:00,120.0,8.0,-0.0249999999999999,-1.9,-0.89,1.4025,1.94,0.235,377.5,2.6457513110645907,-0.6,-6.25,-13.0,1.4675,1.61,-7.949999999999999,17.0,27.0,102.0,156.7,4.0,6.0,0.0,0.0,0.2891,0.0407,1291.0,2013-04-30 19:31:04,G08
2013-05-01,434.3,0.5108333333333335,61.30000000000001,10.22222222222222,0.1999999999999993,0.0016666666666666,10.9,9.0,1.9000000000000004,9.0,0.0,0.0,True,2013-05-01 17:00:00,2013-05-01 19:00:00,120.0,9.0,-1.4249999999999998,-3.4,0.09,1.2125,2.19,-0.217,463.25,11.236102527122116,7.3,-57.25,-65.0,1.8575,1.89,-2.85,45.0,57.0,270.0,161.7,4.0,6.0,0.0,0.0,0.3264,0.0472,2175.0,2013-05-01 23:36:04,G07
2013-05-02,379.7,-0.1224999999999999,-14.699999999999989,7.944444444444446,-2.5,-0.0208333333333333,9.4,6.3,3.1000000000000005,9.0,0.0,0.0,True,2013-05-02 17:00:00,2013-05-02 19:00:00,120.0,9.0,1.3,0.1,0.5599999999999999,-0.2225,0.34,-0.287,435.75,5.5,0.1,-27.5,-30.0,1.0025,1.05,-1.4,23.5,30.0,141.0,151.8,4.0,6.0,0.0,0.0,0.2836,0.0463,669.0,2013-05-02 19:26:04,G08
2013-05-03,471.5,0.6800000000000002,81.60000000000002,9.744444444444444,-1.5999999999999996,-0.0133333333333333,10.8,9.0,1.8000000000000007,9.0,0.0,0.0,True,2013-05-03 17:00:00,2013-05-03 19:00:00,120.0,9.0,0.1249999999999999,-0.7,-0.31,0.0624999999999999,0.3,0.1689999999999999,376.25,3.8622100754188224,-2.5,-18.75,-20.0,0.7175,0.77,-0.6,12.0,17.0,72.0,150.4,4.0,6.0,0.0,0.0,0.378,0.0519,1818.0,2013-05-03 20:44:04,G17
2013-05-04,431.8,0.4950000000000003,59.400000000000034,9.622222222222222,-1.0,-0.0083333333333333,10.1,9.1,1.0,9.0,0.0,0.0,True,2013-05-04 17:00:00,2013-05-04 19:00:00,120.0,9.0,-2.9000000000000004,-3.7,-0.4200000000000001,1.0375,1.19,0.0489999999999999,357.75,4.7871355387816905,0.3,-25.25,-27.0,0.7949999999999999,0.82,-0.7,15.0,17.0,90.0,144.1,4.0,6.0,0.0,0.0,0.3061,0.0457,2273.0,2013-05-04 23:24:04,G07
2013-05-05,444.5,0.5824999999999998,69.89999999999998,9.58888888888889,-1.299999999999999,-0.0108333333333333,10.3,8.9,1.4000000000000004,9.0,0.0,0.0,True,2013-05-05 17:00:00,2013-05-05 19:00:00,120.0,9.0,1.825,1.0,0.0099999999999999,-1.55,-1.24,0.0259999999999999,416.0,7.3484692283495345,5.4,-3.5,-6.0,2.29,2.48,4.675000000000001,10.0,17.0,60.0,139.5,4.0,6.0,0.0,0.0,0.3485,0.0479,2666.0,2013-05-05 19:10:04,G08
2013-05-06,392.8,0.5666666666666667,68.0,11.15,-1.799999999999999,-0.0149999999999999,12.1,10.3,1.799999999999999,8.0,0.0,0.0,True,2013-05-06 17:00:00,2013-05-06 19:00:00,120.0,8.0,-1.475,-2.7,-1.07,-0.1399999999999999,1.08,0.768,487.75,3.5,2.1,-8.75,-9.0,3.5325,3.84,3.65,21.5,23.0,129.0,133.0,4.0,6.0,0.0,0.0,0.3109,0.0475,2670.0,2013-05-06 20:33:04,G17
2013-05-07,389.6,0.4783333333333336,57.400000000000034,10.6,-2.1,-0.0174999999999999,11.7,9.4,2.299999999999999,9.0,0.0,0.0,True,2013-05-07 17:00:00,2013-05-07 19:00:00,120.0,9.0,1.125,-1.0,-1.31,-0.97,0.15,0.608,529.25,16.132265804901678,-12.3,-7.0,-9.0,1.6749999999999998,1.82,1.85,12.0,17.0,72.0,131.1,4.0,6.0,0.0,0.0,0.3713,0.047,2666.0,2013-05-07 20:28:04,G17
2013-05-08,426.5,0.5133333333333335,61.60000000000002,10.28888888888889,-2.1000000000000014,-0.0175,11.3,9.2,2.1000000000000014,9.0,0.0,0.0,True,2013-05-08 17:00:00,2013-05-08 19:00:00,120.0,9.0,-0.3,-1.5,0.16,-0.3475,0.15,-0.047,495.0,8.04155872120988,-2.0,-7.5,-9.0,1.1925,1.26,2.25,13.0,13.0,78.0,129.3,4.0,6.0,1.0,1.0,0.4255,0.0471,2662.0,2013-05-08 20:24:04,G17
2013-05-09,421.6,0.8091666666666668,97.10000000000002,9.033333333333331,-1.1999999999999993,-0.0099999999999999,9.5,8.3,1.1999999999999993,9.0,0.0,0.0,True,2013-05-09 17:00:00,2013-05-09 19:00:00,120.0,9.0,0.6,-0.4,-0.7999999999999999,-0.92,-0.54,0.352,455.75,9.17877987534291,-5.7,4.5,2.0,1.0025,1.06,3.4000000000000004,3.0,3.0,18.0,130.9,4.0,6.0,0.0,0.0,0.3354,0.0466,1960.0,2013-05-09 20:20:04,G17
2013-05-10,421.5,0.3233333333333334,38.80000000000001,9.216666666666669,-1.049999999999999,-0.0087499999999999,9.5,8.4,1.0999999999999996,9.0,0.0,0.0,True,2013-05-10 17:00:00,2013-05-10 19:00:00,120.0,9.0,0.225,-0.4,0.37,-0.63,-0.33,-0.146,418.75,3.5,2.1,2.5,0.0,0.8900000000000001,0.99,3.0250000000000004,5.0,7.0,30.0,127.3,4.0,6.0,0.0,0.0,0.3052,0.0467,2612.0,2013-05-10 20:16:04,G17
2013-05-11,445.0,0.6641666666666666,79.69999999999999,9.055555555555555,-0.5999999999999996,-0.0049999999999999,9.3,8.6,0.7000000000000011,9.0,0.0,0.0,True,2013-05-11 17:00:00,2013-05-11 19:00:00,120.0,9.0,-0.075,-0.8,-0.57,0.2525,0.7,0.359,379.75,8.341662504161466,1.3,1.0,0.0,0.7974999999999999,0.86,-1.375,7.0,7.0,42.0,139.4,4.0,6.0,0.0,0.0,0.3282,0.047,1358.0,2013-05-11 20:02:04,G17
2013-05-12,432.1,0.4625,55.5,9.11111111111111,-0.6000000000000014,-0.005,9.4,8.6,0.8000000000000007,9.0,0.0,0.0,True,2013-05-12 17:00:00,2013-05-12 19:00:00,120.0,9.0,-0.1,-1.1,-0.5599999999999999,-0.165,0.28,0.308,324.5,12.36931687685298,-9.0,5.0,2.0,0.565,0.71,1.375,3.0,3.0,18.0,150.4,4.0,6.0,0.0,0.0,0.2721,0.054,2637.0,2013-05-12 22:45:04,G07
2013-05-13,413.8,0.5841666666666668,70.10000000000002,8.8,-0.4000000000000003,-0.0033333333333333,9.3,8.2,1.1000000000000014,9.0,0.0,0.0,True,2013-05-13 17:00:00,2013-05-13 19:00:00,120.0,9.0,2.625,2.0,-0.1299999999999999,-0.9075,-0.54,-0.1929999999999999,364.0,2.309401076758503,1.6,14.0,12.0,2.18,2.4,0.2500000000000001,6.5,10.0,39.0,153.5,4.0,6.0,0.0,0.0,0.2882,0.0455,1024.0,2013-05-13 22:45:04,G07
